snippet,video,value
7fe09a22fd9a182cc802974397c6aa8c,c26f95fd77417891c5514af259cb5f98,0.0
7fe09a22fd9a182cc802974397c6aa8c,dcea9ee156362e9bbd175ba4f79865ca,0.0
7fe09a22fd9a182cc802974397c6aa8c,1a91f7b2385ac80d45a6154ca4e7af92,0.0
7fe09a22fd9a182cc802974397c6aa8c,17491446f9b58ac8d963e25e3078e10e,0.0
7fe09a22fd9a182cc802974397c6aa8c,c3cf1dd85978592f63d4ac1c34c67d43,0.0
7fe09a22fd9a182cc802974397c6aa8c,e54cf1a1f7c9978e0445444b671e4250,0.0
7fe09a22fd9a182cc802974397c6aa8c,5bda286f81d603f2cd8ba742321b8a98,0.0
7fe09a22fd9a182cc802974397c6aa8c,ac6648731006d01f7db7ffa01c279de6,0.0
7fe09a22fd9a182cc802974397c6aa8c,2f4d4af0e6e2ce33a68181e6d459368a,0.0
7fe09a22fd9a182cc802974397c6aa8c,ae7086ad21d7179aa413f435d25e0e10,0.0
7fe09a22fd9a182cc802974397c6aa8c,7bd77a0edb5cf853f1e0d6a45eee3f1a,0.0
7fe09a22fd9a182cc802974397c6aa8c,c1391835ed57eff90f81abd6b5a6ccc2,0.0
7fe09a22fd9a182cc802974397c6aa8c,8aeca81164266b5f69c5cea1ce5408b2,0.0
7fe09a22fd9a182cc802974397c6aa8c,feb1e314fcb1fdd3cd301b27549c32be,0.0
7fe09a22fd9a182cc802974397c6aa8c,de283961e7634ede216eff8cd235fdac,0.0
7fe09a22fd9a182cc802974397c6aa8c,f5d20f4c2a18698db08f841920bd53c1,0.0
7fe09a22fd9a182cc802974397c6aa8c,a8f255d6262336e8425827766d015823,0.0
7fe09a22fd9a182cc802974397c6aa8c,68511f68ddb4290765c897c7926d95d7,0.0
7fe09a22fd9a182cc802974397c6aa8c,210d059b42f3e539a917c1396fbf7e5c,0.0
7fe09a22fd9a182cc802974397c6aa8c,1ed6735f8af3cf7375b46c72abeee583,0.0
7fe09a22fd9a182cc802974397c6aa8c,e23588e2c00b9bc29fcda450b1eb0599,0.0
7fe09a22fd9a182cc802974397c6aa8c,60ab34f48491f99384dacb21f1258e4f,0.0
7fe09a22fd9a182cc802974397c6aa8c,1780731177c1e038e4367470d7a5ceb8,0.0
7fe09a22fd9a182cc802974397c6aa8c,27287395a9410901665c942d0f0eed0d,0.0
7fe09a22fd9a182cc802974397c6aa8c,a6cde74cf2911268972b97a0e56dd1f0,0.0
7fe09a22fd9a182cc802974397c6aa8c,dab3274044a6428700e0c337ed37b407,0.0
7fe09a22fd9a182cc802974397c6aa8c,61248118e6a3a3a6d4a5b666c3f7afe4,0.0
7fe09a22fd9a182cc802974397c6aa8c,17f8e009b21fc556d4cf16d4b3a3fd39,0.0
7fe09a22fd9a182cc802974397c6aa8c,929e8640a92eb62bc9ffcc5fc0e9bdc8,0.0
7fe09a22fd9a182cc802974397c6aa8c,a57330ed9d0e25df4109bc8a6996e40f,0.0
7fe09a22fd9a182cc802974397c6aa8c,8841f2f57eca823606f01fc68f63645e,0.0
7fe09a22fd9a182cc802974397c6aa8c,4d1eb493d5b7a8ec6755c8e058e8e9a1,0.0
7fe09a22fd9a182cc802974397c6aa8c,82ec672fcf0c9a89653dd3142b566ab4,0.0
7fe09a22fd9a182cc802974397c6aa8c,f1853a7b9b1408e0ba84ee7ccd3ebeea,0.0
7fe09a22fd9a182cc802974397c6aa8c,5e1451b16b9a4c8eb2d7efd032febf13,0.0
7fe09a22fd9a182cc802974397c6aa8c,f7f3f851d8101dd0205506307b30b515,0.0
7fe09a22fd9a182cc802974397c6aa8c,7ce1936205038fec5e4d11e6430b2449,0.0
7fe09a22fd9a182cc802974397c6aa8c,5ae1080f1464589a5283f5ae79af90dd,0.0
7fe09a22fd9a182cc802974397c6aa8c,0741ea058866e010305d04436e94f248,0.0
7fe09a22fd9a182cc802974397c6aa8c,2fb808edda9635eb294e3f32e43d6457,0.0
7fe09a22fd9a182cc802974397c6aa8c,2ba66640f9cedea63c859bf98851b02f,0.0
7fe09a22fd9a182cc802974397c6aa8c,424f7d05a50e6692844dae8e2552bc68,0.0
7fe09a22fd9a182cc802974397c6aa8c,2c232d62703d29a6df4aa095c8bf31f4,0.0
7fe09a22fd9a182cc802974397c6aa8c,e77208087aec649c69e26cea8919a476,0.0
7fe09a22fd9a182cc802974397c6aa8c,482ec3bdbe31c01caee95526233a60ac,0.0
7fe09a22fd9a182cc802974397c6aa8c,3899f1cdef369e8d56a04104cdc077db,0.0
7fe09a22fd9a182cc802974397c6aa8c,f9891e98970a64b6b94ad351e706daaf,0.0
7fe09a22fd9a182cc802974397c6aa8c,aa86cb37d5d069506afd4927de09ade0,0.0
7fe09a22fd9a182cc802974397c6aa8c,b4dffe25cc97226cec596a95413b0bd5,0.0
7fe09a22fd9a182cc802974397c6aa8c,a36fcd2b95144b139b23ff11e067ebd0,0.0
7fe09a22fd9a182cc802974397c6aa8c,4c62704f833712f35e4f359891f53ab3,0.0
7fe09a22fd9a182cc802974397c6aa8c,b3e563f586699991d301fc06a7334613,0.0
7fe09a22fd9a182cc802974397c6aa8c,5be0a2418ceea0f74f46fd654110ee32,0.0
7fe09a22fd9a182cc802974397c6aa8c,e2c7ad85e7391eb29a1def2778864fe7,0.0
7fe09a22fd9a182cc802974397c6aa8c,4871bc4ba2a7669cdfc88d04ccfb6d84,0.0
7fe09a22fd9a182cc802974397c6aa8c,2ff88f9050680af533ba2009a00a0cd4,0.0
7fe09a22fd9a182cc802974397c6aa8c,7ff0be81f6f5ae8be248dacf23b8564d,0.0
7fe09a22fd9a182cc802974397c6aa8c,c59794418dee0dd2361db3cc820bdd6d,0.0
7fe09a22fd9a182cc802974397c6aa8c,518ed8760cdcad1ae794238a8ed626f6,0.0
7fe09a22fd9a182cc802974397c6aa8c,62fc18d95219d6740678588956f41e39,0.0
7fe09a22fd9a182cc802974397c6aa8c,0f2377b0e4c2c3f0bb21207870b91ab8,0.0
7fe09a22fd9a182cc802974397c6aa8c,b0440a5d1274aacf91ce7aa5dbd80b6a,0.0
7fe09a22fd9a182cc802974397c6aa8c,d857c54d1ba16255d121435b162dec85,0.0
7fe09a22fd9a182cc802974397c6aa8c,84f5d0d611824e59e847307b1c3283db,0.0
7fe09a22fd9a182cc802974397c6aa8c,c2a76313297b53822d872598608807cc,0.0
7fe09a22fd9a182cc802974397c6aa8c,6de16cf63c503c32f0f0d6c5a55d31e6,0.0
7fe09a22fd9a182cc802974397c6aa8c,f7638ead5f2ac320607a5b3adc43f08f,0.0
7fe09a22fd9a182cc802974397c6aa8c,21f510e1e4d66658a7bcb5216753958c,0.0
7fe09a22fd9a182cc802974397c6aa8c,47eab8ac4203a42a5d0ebd842e91cc2d,0.0
7fe09a22fd9a182cc802974397c6aa8c,00b1c8f05dfb457f15e438456c5ba9c4,0.0
7fe09a22fd9a182cc802974397c6aa8c,dacd456ba72e142bd4113e41fd3c8d2a,0.0
7fe09a22fd9a182cc802974397c6aa8c,a4a616874fcaa541b9de43ab395ad21a,0.0
7fe09a22fd9a182cc802974397c6aa8c,789c02d33cc28a7b0905949e8e130c26,0.0
7fe09a22fd9a182cc802974397c6aa8c,79b844cd6e71361c99d96918d05c4b80,0.0
7fe09a22fd9a182cc802974397c6aa8c,1c249886ad81c410e24b3fbf92b3fd7e,0.0
7fe09a22fd9a182cc802974397c6aa8c,e5b86966bf97a88f4e60e017a6de4025,0.0
7fe09a22fd9a182cc802974397c6aa8c,de4974c7e8d4f657a3abc3d5f744dae1,0.0
7fe09a22fd9a182cc802974397c6aa8c,603c63bebc53a7c16cb0b191f77b813a,0.0
7fe09a22fd9a182cc802974397c6aa8c,817da768ae3fc647d1e869f141d4209e,0.0
7fe09a22fd9a182cc802974397c6aa8c,3470741e26234aabd32f5f757d7e424b,0.0
7fe09a22fd9a182cc802974397c6aa8c,747b668cedac704951934f6d5ceaf328,0.0
7fe09a22fd9a182cc802974397c6aa8c,46f62122cc9078976b333fd74b4e70a7,0.0
7fe09a22fd9a182cc802974397c6aa8c,fb8970eaaef54e95b9ee16d4fa167433,0.0
7fe09a22fd9a182cc802974397c6aa8c,6ce32c19af0b508f8ca67ae0d08f4d49,0.0
7fe09a22fd9a182cc802974397c6aa8c,e0a4a1c25b952bef653e84d4516036b1,0.0
7fe09a22fd9a182cc802974397c6aa8c,59ae8567a534a4abf73f0be618da06a5,0.0
7fe09a22fd9a182cc802974397c6aa8c,f29d27e0b61534ef92ec030196e9c1bb,0.0
7fe09a22fd9a182cc802974397c6aa8c,e6c3f8a858fe124d8c4dbdf9a14bc91a,0.0
7fe09a22fd9a182cc802974397c6aa8c,fbaba296e93e6695ea251c15b2c01120,0.0
7fe09a22fd9a182cc802974397c6aa8c,f049b5d3854be9a5eeae3a54fdd48a69,0.0
7fe09a22fd9a182cc802974397c6aa8c,0a6b6d982be0cd53d7dfae4f3165362b,0.0
7fe09a22fd9a182cc802974397c6aa8c,5c764e68aacf203e7941d943d1c0246c,0.0
7fe09a22fd9a182cc802974397c6aa8c,1b44600359cdac9a510c961aff06b78b,0.0
7fe09a22fd9a182cc802974397c6aa8c,e4d8d684132713fa70796fb3c3c3a689,0.0
7fe09a22fd9a182cc802974397c6aa8c,421d259d9b2b1f24999516ccd51d9bd4,0.0
7fe09a22fd9a182cc802974397c6aa8c,d82bbb0bd2622a6b1022e5a455de39e0,0.0
7fe09a22fd9a182cc802974397c6aa8c,853123fb100de50d6f72ac7d57e721a2,0.0
7fe09a22fd9a182cc802974397c6aa8c,2e18267bdaf6e73aaf90644d35b6f22f,0.0
7fe09a22fd9a182cc802974397c6aa8c,52838213618f9e18478a621b6ba0c7dc,0.0
7fe09a22fd9a182cc802974397c6aa8c,fb0a58bf10d5d0d710779eed13522a9e,0.0
7fe09a22fd9a182cc802974397c6aa8c,c5933ef0eed4e22421a5a3153c50e867,0.0
7fe09a22fd9a182cc802974397c6aa8c,ff1a75da49618681327b1e201bf313d6,0.0
7fe09a22fd9a182cc802974397c6aa8c,0db607692dbed03f2e0f035ce3cf4ab1,0.0
7fe09a22fd9a182cc802974397c6aa8c,24b69d5aa9d845bfd8ece002139f2da9,0.0
7fe09a22fd9a182cc802974397c6aa8c,6f08e505119d91be632dfe7889a319d7,0.0
7fe09a22fd9a182cc802974397c6aa8c,06a912b60410cb7d761605adbd7bf764,0.0
7fe09a22fd9a182cc802974397c6aa8c,4dba7b601b676ebd0ade2b8f20b5474c,0.0
7fe09a22fd9a182cc802974397c6aa8c,b93aff54e2785aabc936a1618929a833,0.0
7fe09a22fd9a182cc802974397c6aa8c,3b69a98a2a3d74abfbc99fabf0ee0132,0.0
7fe09a22fd9a182cc802974397c6aa8c,78282632e60677535fec640863b94f47,0.0
7fe09a22fd9a182cc802974397c6aa8c,cb1e2963c5bbb729c0fc9011c6367244,0.0
7fe09a22fd9a182cc802974397c6aa8c,1cde5928b4caa6f187b333e492b87737,0.0
7fe09a22fd9a182cc802974397c6aa8c,0beead30e1bf7968e5182f7b35daada6,0.0
7fe09a22fd9a182cc802974397c6aa8c,68c48e93baa91b23ed4c325008473696,0.0
7fe09a22fd9a182cc802974397c6aa8c,8246e4a54fc67963b10e8dae8e323c8f,0.0
7fe09a22fd9a182cc802974397c6aa8c,914757667f1150be7f77bbbf87b6972b,0.0
7fe09a22fd9a182cc802974397c6aa8c,ae11bfe24a27de5a4bbede8ffbc16477,0.0
7fe09a22fd9a182cc802974397c6aa8c,d272c7f9cefd8643b779e6b37321b729,0.0
7fe09a22fd9a182cc802974397c6aa8c,8ff660d4ce4fdbbf96c920f651488712,0.0
7fe09a22fd9a182cc802974397c6aa8c,5640ed25e1a50ffdefb1bd1f64156cf6,0.0
7fe09a22fd9a182cc802974397c6aa8c,8f34ce33f7bb0cfc83aab4b3ff469b2b,0.0
7fe09a22fd9a182cc802974397c6aa8c,acf1545508824d7a799de539dc0d2007,0.0
7fe09a22fd9a182cc802974397c6aa8c,188b46e0c23bf3958f0278a47e3f5f60,0.0
7fe09a22fd9a182cc802974397c6aa8c,ea066925e6032f5c5d550751c04ccbb1,0.0
7fe09a22fd9a182cc802974397c6aa8c,b94f68eef33aff75b9dd4a65c8082615,0.0
7fe09a22fd9a182cc802974397c6aa8c,01d68ec180f93232e1715749fabc27f3,0.0
7fe09a22fd9a182cc802974397c6aa8c,c700075824dbbfb0a4a25d375c623633,0.0
7fe09a22fd9a182cc802974397c6aa8c,4f28261bd090cb79acf667bb2ad91c46,0.0
7fe09a22fd9a182cc802974397c6aa8c,0cacaf5f3b83e35678e1f53709ac22eb,0.0
7fe09a22fd9a182cc802974397c6aa8c,204f9e5ac69a52e112c635846f0c1ba4,0.0
7fe09a22fd9a182cc802974397c6aa8c,93a7b9a3c7e6ab570a7db866829bdc66,0.0
7fe09a22fd9a182cc802974397c6aa8c,ec315a869f92e00b8c9afe9bd9c34a0b,0.0
7fe09a22fd9a182cc802974397c6aa8c,7cb924d82f9e4b54e9a7921acaa9fe4e,0.0
7fe09a22fd9a182cc802974397c6aa8c,a4c912d892287ae28f40d8fc013e1263,0.0
7fe09a22fd9a182cc802974397c6aa8c,a2ec64d1f15a4c8a3187c37c12d01299,0.0
7fe09a22fd9a182cc802974397c6aa8c,8ab93ec72bb06a3f15c5032a51694450,0.0
7fe09a22fd9a182cc802974397c6aa8c,c3e0f5c13f6f212e611fca65becf9114,0.0
7fe09a22fd9a182cc802974397c6aa8c,8f0c56a6bde336ba844648cf2cb93a6a,0.0
7fe09a22fd9a182cc802974397c6aa8c,a9632a2b316b9e9e8587eba028e53c24,0.0
7fe09a22fd9a182cc802974397c6aa8c,537acc2e4f657015c6006572a5ad63e6,0.0
7fe09a22fd9a182cc802974397c6aa8c,49970b1c0640aec98ce79428d1bf759c,0.0
7fe09a22fd9a182cc802974397c6aa8c,949581ccb74e9499b7e861459b698105,0.0
7fe09a22fd9a182cc802974397c6aa8c,38f162a72f8ae0e604dccfe3410714e6,0.0
7fe09a22fd9a182cc802974397c6aa8c,505aeeaadcf7166cb4ec681637ae246b,0.0
7fe09a22fd9a182cc802974397c6aa8c,02ff7ea76c2d893d26f912d3f489c376,0.0
7fe09a22fd9a182cc802974397c6aa8c,63bbe027fb9f06a2a26bc5b5919a9392,0.0
7fe09a22fd9a182cc802974397c6aa8c,9a2b6cd1f668e3280d54e1784dc212b0,0.0
7fe09a22fd9a182cc802974397c6aa8c,68dfddf6e078632589770a0ffd97787c,0.0
7fe09a22fd9a182cc802974397c6aa8c,16b0c92895bfb4a2b1aa56d2d0d502ff,0.0
7fe09a22fd9a182cc802974397c6aa8c,fb937055cbd27ca463a5a5cb3b8042fa,0.0
7fe09a22fd9a182cc802974397c6aa8c,cb472a85011c0e836925d38fd09298c3,0.0
7fe09a22fd9a182cc802974397c6aa8c,869a96736109fec16638ecbd94e516f6,0.0
7fe09a22fd9a182cc802974397c6aa8c,0832ee0402abe37371ff76c3312b2838,0.0
7fe09a22fd9a182cc802974397c6aa8c,9bcdc63ae77735d21ef965b16d613568,0.0
7fe09a22fd9a182cc802974397c6aa8c,a97c899db61e59f737aec91e1e878cfc,0.0
7fe09a22fd9a182cc802974397c6aa8c,cbdeae6ebe3dfa1eeac5896c6cf9115e,0.0
7fe09a22fd9a182cc802974397c6aa8c,e438457ae7ad922a47dae8289b740381,0.0
7fe09a22fd9a182cc802974397c6aa8c,ef4d19a7ac602a61c19b026e9b8703df,0.0
7fe09a22fd9a182cc802974397c6aa8c,ef35b518f5d8bf1ff918e3bda77a5d05,0.0
7fe09a22fd9a182cc802974397c6aa8c,45d02159ab1e935fa29923e36c87cf60,0.0
7fe09a22fd9a182cc802974397c6aa8c,a5c1c4b842d41b37d9599f52963797d2,0.0
7fe09a22fd9a182cc802974397c6aa8c,5ef8b31ac8d0f452892c9f7350c2f834,0.0
7fe09a22fd9a182cc802974397c6aa8c,ede49fe30bd9e45dbd2496632dc2e874,0.0
7fe09a22fd9a182cc802974397c6aa8c,34699e326830d12c1c07ae036ff16624,0.0
7fe09a22fd9a182cc802974397c6aa8c,07c78eb2b0c62f0d7cee76d04b58586d,0.0
7fe09a22fd9a182cc802974397c6aa8c,3827c72faef9b07aeed57a05ec066f29,0.0
7fe09a22fd9a182cc802974397c6aa8c,88cd220a51518a4c254bb29e49671db3,0.0
7fe09a22fd9a182cc802974397c6aa8c,1158e294f6a7d405d50936596c073975,0.0
7fe09a22fd9a182cc802974397c6aa8c,cd13ad3d62f51b78215656cb3b7f3c23,0.0
7fe09a22fd9a182cc802974397c6aa8c,a701db3ed073872ec453ab8c1f3a296d,0.0
7fe09a22fd9a182cc802974397c6aa8c,11583334c33af238a0eab14554d15122,0.0
7fe09a22fd9a182cc802974397c6aa8c,b74140d956c52cf4a4fe808d1ae5fb94,0.0
7fe09a22fd9a182cc802974397c6aa8c,9c68110d7531b896921cc248f08a5fa6,0.0
7fe09a22fd9a182cc802974397c6aa8c,ae348f7e00f1c17c06b9c6e62600904e,0.0
7fe09a22fd9a182cc802974397c6aa8c,351aca009426fd9fe0a80ad03fd0dfa7,0.0
7fe09a22fd9a182cc802974397c6aa8c,4d83d962f7d447f255a0e2616d1835e9,0.0
7fe09a22fd9a182cc802974397c6aa8c,66fb1803ea27ae28e37c71cd0a1670f5,0.0
7fe09a22fd9a182cc802974397c6aa8c,e668acd9718814c3e2d21cd199b4889d,0.0
7fe09a22fd9a182cc802974397c6aa8c,380c0d0ffcb741a6670b41555d21b11f,0.0
7fe09a22fd9a182cc802974397c6aa8c,579267a5b09d015e4e640c1c33c9d9fb,0.0
7fe09a22fd9a182cc802974397c6aa8c,3883b2183729198c641ea8ac28542564,0.0
7fe09a22fd9a182cc802974397c6aa8c,6b9f6a266921179865bf1f286fb2f3a9,0.0
7fe09a22fd9a182cc802974397c6aa8c,662fc601ffefdc63027c21b93d75ba12,0.0
7fe09a22fd9a182cc802974397c6aa8c,f4d157efd5e0a7ce03bca36f2bce76de,0.0
7fe09a22fd9a182cc802974397c6aa8c,ce96c6fe4276a8b8ac963d72cc95586f,0.0
7fe09a22fd9a182cc802974397c6aa8c,2bd53222dc66659e6724fe2ba3d64688,0.0
7fe09a22fd9a182cc802974397c6aa8c,3d9ee8c474807fc7e557875a2ad93dcd,0.0
7fe09a22fd9a182cc802974397c6aa8c,e39cde7f85f258da8e57a35d1d885df9,0.0
7fe09a22fd9a182cc802974397c6aa8c,c02b42ea72eda15607a660cc0c3eb11e,0.0
7fe09a22fd9a182cc802974397c6aa8c,c1df46c2bca541b1c781f3d8f3f88369,0.0
7fe09a22fd9a182cc802974397c6aa8c,1964d05c24de24abe7f015f2f322b6f0,0.0
7fe09a22fd9a182cc802974397c6aa8c,07137f1629926f8cbc3b0d2847e07855,0.0
7fe09a22fd9a182cc802974397c6aa8c,b6b6f60f54ed480bd42cb9618a7886a9,0.0
7fe09a22fd9a182cc802974397c6aa8c,6b2724c9556c1cb79a153a284c9421cf,0.0
7fe09a22fd9a182cc802974397c6aa8c,ad610f3f75e961b328f332d1e7bda802,0.0
7fe09a22fd9a182cc802974397c6aa8c,9294762346de8679469d7ef66edfa2db,0.0
7fe09a22fd9a182cc802974397c6aa8c,4d1ccebf36685915da0032309dbdbe40,0.0
7fe09a22fd9a182cc802974397c6aa8c,4630e00546a6c5133aa99222d825aa29,0.0
7fe09a22fd9a182cc802974397c6aa8c,8c1be5a09beff6deb3cb10f8ce959d81,0.0
7fe09a22fd9a182cc802974397c6aa8c,61322d4ebcebc85f47c55f4dd0c8b25c,0.0
7fe09a22fd9a182cc802974397c6aa8c,67b0a81acb031ef1b33ebbcce590b503,0.0
7fe09a22fd9a182cc802974397c6aa8c,948ab762818e51bd4267aea76b0d524c,0.0
7fe09a22fd9a182cc802974397c6aa8c,58fa9d48d0e4262f0ce34e8b15448f41,0.0
7fe09a22fd9a182cc802974397c6aa8c,55ca53a60db0c8c0dfb1204cb991e330,0.0
7fe09a22fd9a182cc802974397c6aa8c,b402f8db085ae74b350954d59df02f38,0.0
7fe09a22fd9a182cc802974397c6aa8c,390350f86228c7b18b55b6245e936bbe,0.0
7fe09a22fd9a182cc802974397c6aa8c,41eb53910ffcc07d07156a2fb59bb0a4,0.0
7fe09a22fd9a182cc802974397c6aa8c,bb8fe84df2e9389eebb8a7e7fc985ec2,0.0
7fe09a22fd9a182cc802974397c6aa8c,eeae8d7e64c8272ddd44a7ddce00ffe1,0.0
7fe09a22fd9a182cc802974397c6aa8c,5e633872c26d1416fd87d577e39872c5,0.0
7fe09a22fd9a182cc802974397c6aa8c,daa9f59fd7a8e2d182e567e4196929e4,0.0
7fe09a22fd9a182cc802974397c6aa8c,5effdc1c3e121b4d2210cd7625bbc2b5,0.0
7fe09a22fd9a182cc802974397c6aa8c,a396671c90da4285c8321c62a36a54b5,0.0
7fe09a22fd9a182cc802974397c6aa8c,75bc2493f3b6422b32db5d5446ab5ced,0.0
7fe09a22fd9a182cc802974397c6aa8c,b545152ba2f7dac390cbfa86cd3e4be1,0.0
7fe09a22fd9a182cc802974397c6aa8c,b8b69b3b88f2336b66484bba4d8f7ada,0.0
7fe09a22fd9a182cc802974397c6aa8c,8d94b3070e42f4efa080cfa0f8a4b038,0.0
7fe09a22fd9a182cc802974397c6aa8c,16f9d7c7055f45f6ad362c47ae3a389f,0.0
7fe09a22fd9a182cc802974397c6aa8c,582087dd90b396e2d4225fba5cd39d02,0.0
7fe09a22fd9a182cc802974397c6aa8c,a3799a0e9713b41e56d7cbc61c6af92f,0.0
7fe09a22fd9a182cc802974397c6aa8c,211d5e2cb8a64893671fb9bf0e0ec8ce,0.0
7fe09a22fd9a182cc802974397c6aa8c,869c7906f6c4e364883b199a382f643b,0.0
7fe09a22fd9a182cc802974397c6aa8c,79c8b4ea65fa44dbf4a80764923a2551,0.0
7fe09a22fd9a182cc802974397c6aa8c,1dd2e5c4ea813afc7931b46a0464b0d5,0.0
7fe09a22fd9a182cc802974397c6aa8c,e9822270bbc398a250a4f65af3107326,0.0
7fe09a22fd9a182cc802974397c6aa8c,bd8c5eb51185cf0893daff6831f6328c,0.0
7fe09a22fd9a182cc802974397c6aa8c,91999878ecfb1cb22cc2cc608b57abf8,0.0
7fe09a22fd9a182cc802974397c6aa8c,801aa726a881896e9cb45d28f918b7b4,0.0
7fe09a22fd9a182cc802974397c6aa8c,7303de7a6f0d4483a51adf816ceffe89,0.0
7fe09a22fd9a182cc802974397c6aa8c,82f332a4337d9888245585c49636ddac,0.0
7fe09a22fd9a182cc802974397c6aa8c,b9b39abef000aee738e0a8f1265d3bb7,0.0
7fe09a22fd9a182cc802974397c6aa8c,3c3a22e3c8ba5176bce696dcddd3b31c,0.0
7fe09a22fd9a182cc802974397c6aa8c,a41f88307814df6e2afb33014ee35c8e,0.0
7fe09a22fd9a182cc802974397c6aa8c,9bbe7be13a323adc7d7d20951d879cd4,0.0
7fe09a22fd9a182cc802974397c6aa8c,39af00cd55fce0a90709d66f998b7fed,0.0
7fe09a22fd9a182cc802974397c6aa8c,63cc71742e9959080185c83b537a164d,0.0
7fe09a22fd9a182cc802974397c6aa8c,cd160ce00d2eba787aa83f21348c9e24,0.0
7fe09a22fd9a182cc802974397c6aa8c,0a45565fe84038d54989e58e5f1b506b,0.0
7fe09a22fd9a182cc802974397c6aa8c,2ede7604218224029522f8c11f40b039,0.0
7fe09a22fd9a182cc802974397c6aa8c,82c86a23713da7604094090801ae8ef6,0.0
7fe09a22fd9a182cc802974397c6aa8c,51efd9ca4a9ac56c37ff8d7ca6b1a09b,0.0
7fe09a22fd9a182cc802974397c6aa8c,39aa4c5af0db36e22068572232cd9a7a,0.0
7fe09a22fd9a182cc802974397c6aa8c,e07b4730842ca6de5ba9fdb1bf26d579,0.0
7fe09a22fd9a182cc802974397c6aa8c,6cdf0117b670a0e67d6fee9c2cde0eef,0.0
7fe09a22fd9a182cc802974397c6aa8c,e6fed9334b11fbad09fedcc6bfed0140,0.0
7fe09a22fd9a182cc802974397c6aa8c,34945854d35c6b0cd0db04e4107d67ed,0.0
7fe09a22fd9a182cc802974397c6aa8c,45df33865a03499b717622ce6553fc0d,0.0
7fe09a22fd9a182cc802974397c6aa8c,2ecdbbe2edea1108c68c9a37a28d4807,0.0
7fe09a22fd9a182cc802974397c6aa8c,e02927aa2b9f2839d953e632fac661c4,0.0
7fe09a22fd9a182cc802974397c6aa8c,21f3ef11338a6424c8f48052d76b9607,0.0
7fe09a22fd9a182cc802974397c6aa8c,de142ee580d54644bb167fb89ccaa069,0.0
7fe09a22fd9a182cc802974397c6aa8c,132fc6b6f187bb18ee83d8cca49af6cd,0.0
7fe09a22fd9a182cc802974397c6aa8c,6c4d1c514b0d5c54c8adb27640645ebd,0.0
7fe09a22fd9a182cc802974397c6aa8c,fc0d19111fd4ad1ee86852e83269a3b6,0.0
7fe09a22fd9a182cc802974397c6aa8c,627083145cb192fc402375d87a02791a,0.0
7fe09a22fd9a182cc802974397c6aa8c,ad8f248e3c0ac4cc588ce7ac7bf5f8d2,0.0
7fe09a22fd9a182cc802974397c6aa8c,ec3fa4af722069b5392425a7b5addb5b,0.0
7fe09a22fd9a182cc802974397c6aa8c,dae8e5da5363ec5960f5bb9720eb2798,0.0
7fe09a22fd9a182cc802974397c6aa8c,9da5c0add4d62c8ac6daa6b2ec2c13aa,0.0
7fe09a22fd9a182cc802974397c6aa8c,f08c3a3dd6a56a039800b2b7c4b0e957,0.0
7fe09a22fd9a182cc802974397c6aa8c,d3e131c10a2e7f83fbb0a490140cf310,0.0
7fe09a22fd9a182cc802974397c6aa8c,81af5cc369089c867044d2ad38ca114c,0.0
7fe09a22fd9a182cc802974397c6aa8c,6b84f9ae3b9fca5bcbe21ed0c059e077,0.0
7fe09a22fd9a182cc802974397c6aa8c,db5ac2e6974e352cca2ba8346009678c,0.0
7fe09a22fd9a182cc802974397c6aa8c,6b664ebf05daa59411c8b916756cba62,0.0
7fe09a22fd9a182cc802974397c6aa8c,a05f60a2c475bd2bac7747561d118de9,0.0
7fe09a22fd9a182cc802974397c6aa8c,41a7ba531b5e8ff7ea825068a3c78f85,0.0
7fe09a22fd9a182cc802974397c6aa8c,441cbddbc46492fc30fc03134b6f1fd3,0.0
7fe09a22fd9a182cc802974397c6aa8c,bcd66a424fcbc7eb62f1476d77a8789a,0.0
7fe09a22fd9a182cc802974397c6aa8c,e0f1e677af3681df224616b5d12f771f,0.0
7fe09a22fd9a182cc802974397c6aa8c,fb5d024f2655a0706fd8bfdaa9836775,0.0
7fe09a22fd9a182cc802974397c6aa8c,230a739e9f58f238a437fa9d520e8f29,0.0
7fe09a22fd9a182cc802974397c6aa8c,c42abe61b1722f94aa90a7f712cb8256,0.0
7fe09a22fd9a182cc802974397c6aa8c,dffbe49f75bbd85cef1de2ef931cc909,0.0
7fe09a22fd9a182cc802974397c6aa8c,09360a2369d65cc963997bc932948004,0.0
7fe09a22fd9a182cc802974397c6aa8c,81d3fdc91ffb4e64a29b4a76a33e014b,0.0
7fe09a22fd9a182cc802974397c6aa8c,7bf533f1a174e2fdff4f1c1b2d5a519f,0.0
7fe09a22fd9a182cc802974397c6aa8c,b18ce7f57bba77378da104585895f98c,0.0
7fe09a22fd9a182cc802974397c6aa8c,bf30fd91bcce06344e66a29da2b2aad6,0.0
7fe09a22fd9a182cc802974397c6aa8c,6f6661193adc85c3a909afc80bb7c849,0.0
7fe09a22fd9a182cc802974397c6aa8c,301142e662ea2e73675115fe9f068636,0.0
7fe09a22fd9a182cc802974397c6aa8c,182a891e0b543b2e87acaaa783354794,0.0
7fe09a22fd9a182cc802974397c6aa8c,25399b04d00c4f7a5f335ca16aa5186a,0.0
7fe09a22fd9a182cc802974397c6aa8c,355a0c00415abb2e65a6c8b31e31df1d,0.0
